#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1493213045527,93.50351249183633,40.63209818676813,5,0,0
1493213046123,93.50542055628196,40.64090328079325,5,0,0
1493213047131,93.50731963433148,40.64985072412777,5,0,0
1493213048132,93.50904132015793,40.65804479153643,5,0,0
1493213049134,93.51050284762456,40.66503678029924,5,0,0
1493213050143,93.51167892717893,40.6706760237542,5,0,0
1493213051139,93.51568776448633,41.20851519156234,5,0,0
1493213052144,91.23113892306002,48.9827930199959,5,0,0
1493213053148,91.52445936792627,48.95601269733584,5,0,0
1493213054259,91.48779299091088,50.05271281508864,5,0,0
1493213055296,91.30499175600254,51.23028587932235,5,0,0
1493213056312,91.0926421120018,51.50577957148963,5,0,0
1493213057343,89.85678488927019,54.63549577350467,3,0,0
1493213058383,89.69930416902068,54.8834448336458,3,0,0
1493213059430,89.63074437845965,55.11668636613604,3,0,0
1493213060455,89.60226471165367,55.26389256683112,3,0,0
1493213061393,89.59114508393699,55.35561557401697,5,0,0
1493213062388,89.58817193937504,55.40719489743166,5,0,0
1493213063387,89.58978341290985,55.43067755331115,5,0,0
1493213063823,89.59401294131463,55.43603258221744,5,0,0
1493213064798,89.59950746110967,55.4307893672865,5,0,0
1493213065804,89.60535007470915,55.42012786916727,5,0,0
1493213066794,89.6109626778791,55.40738926695717,5,0,0
1493213067811,88.62311543561253,56.60004595191894,5,0,0
1493213068795,79.85879702962302,63.22680301705778,5,0,0
1493213069812,79.22374326086845,63.94107411162423,5,0,0
1493213070805,79.00306726840063,64.23497767718675,5,0,0
1493213071800,78.67499668550332,64.47326869213684,5,0,0
1493213072828,78.89432103303977,64.32741256256786,5,0,0
1493213073817,78.9519481152586,64.14527675042631,5,0,0
1493213074946,78.6163676283703,64.06117148777271,5,0,0
1493213076001,71.85887385591946,64.28969760582471,5,0,0
1493213077086,70.24656472436128,64.96899430641946,3,0,0
1493213078226,69.67715148480146,65.09116461945806,5,0,0
1493213079211,69.28909022836842,65.13851279352342,3,0,0
1493213080275,69.0290803609127,65.17172347688989,5,0,0
1493213081346,69.27730258790912,66.29719972939664,5,0,0
1493213081621,69.52395270803567,66.65527859803387,3,0,0
1493213082696,69.69718135522241,66.82111208689808,3,0,0
1493213083770,69.27789457909719,67.93161997048848,3,0,0
1493213084821,66.01619972783362,75.21112828301655,3,0,0
1493213086025,66.61446569618403,73.53703184096605,5,0,0
1493213087067,68.97645309226684,71.95011497852136,5,0,0
1493213088181,68.4248926758971,72.13882100666103,3,0,0
1493213089119,63.8941336304745,70.3275283671762,3,0,0
1493213090208,64.32132326141581,71.75672404225772,3,0,0
1493213091193,64.76765174015209,72.05969639463981,5,0,0
1493213092284,64.78580432017755,72.63178106611615,5,0,0
1493213093340,67.59924734740706,77.77588911621115,5,0,0
1493213094368,67.71347850353094,77.57458475238413,5,0,0
1493213095285,67.78684827525851,77.47528728528528,5,0,0
1493213096325,67.82158067284105,77.40475516296583,5,0,0
1493213097358,67.82869060537941,77.35544419054867,5,0,0
1493213098391,66.33493611940415,77.80176504332698,5,0,0
1493213099209,63.806,78.44539304960968,5,0,0
1493213100130,60.54037356283038,79.32701551130062,5,0,0
1493213101135,56.92195360971603,80.39734072226497,5,0,0
1493213102133,56.67413196706654,80.47879690598339,5,0,0
1493213103146,56.00850149037437,80.76460847288156,5,0,0
1493213104167,51.33093932303669,81.87786843692565,5,0,0
1493213105140,50.83112092607365,81.96655609103257,5,0,0
1493213106147,50.61526685464138,81.98648063355141,5,0,0
1493213107153,50.47736614661744,81.99617788956466,5,0,0
1493213108141,50.37809332022373,82.01174324631454,5,0,0
1493213109158,50.30924822059715,82.03244041836338,5,0,0
1493213110145,50.26587990515834,82.05241967215601,5,0,0
1493213111155,50.24177782271559,82.0682234710851,5,0,0
1493213112147,50.23097153662799,82.07941068407037,5,0,0
1493213113153,50.22871911523889,82.08685725158033,5,0,0
1493213114160,50.23156817596593,82.09162604024046,5,0,0
1493213115168,50.23711341071941,82.09458579181205,5,0,0
1493213116175,50.24373784585515,82.09636730297905,5,0,0
1493213116663,50.25040506748788,82.09740954616827,5,0,0
1493213117659,50.25650118786,82.09801072433184,5,0,0
1493213118661,50.26171334213599,82.09836731158018,5,0,0
1493213119669,50.265934750677,82.09860266810215,5,0,0
1493213120668,50.26919089685016,82.09878873666121,5,0,0
1493213121670,50.26919089685016,82.09878873666121,5,0,0
1493213122671,50.26919089685016,82.09878873666121,5,0,0
1493213124048,65.23748497618458,74.41124340902907,5,1,0
1493213125192,66.28999202842886,74.57990336653853,5,1,0
1493213126270,66.65451702219391,74.70571504039275,5,1,0
1493213127304,68.31942576981976,74.18061808420001,5,1,0
1493213128320,68.61233693233703,73.84953708294266,5,1,0
1493213129323,68.86146042671113,73.57158838543324,3,1,0
1493213130321,69.15993086694787,73.37534157656054,5,1,0
1493213131436,68.87707417143073,72.81983318702682,5,1,0
1493213132447,68.56157027683913,72.35428759630281,5,1,0
1493213133116,67.8814162180613,72.98664874337275,5,1,0
1493213134074,67.27251756345441,76.34443600109552,5,1,0
1493213135078,67.25997427669742,76.71357670734835,5,1,0
1493213136078,67.25543916759895,76.89350941473425,5,1,0
1493213137115,68.67906649502048,75.85709834515598,5,1,0
1493213138128,68.761,75.77918850309354,5,1,0
1493213139132,72.30398777505421,72.35554350849377,5,1,0
1493213140122,74.23258733292904,70.48485336004134,5,1,0
1493213141091,75.30598128260672,69.47211174326866,5,1,0
1493213142094,75.9179820546163,68.91962595976575,5,1,0
1493213143126,77.0808967540483,68.69650668960708,5,1,0
