#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1493203716443,96.15304550524797,43.80340945471411,5,0,0
1493203717462,95.75782985099613,44.10343632503471,5,0,0
1493203718466,95.2483626467172,44.58503139318738,5,0,0
1493203719501,96.11426728663348,45.08928322268007,5,0,0
1493203720523,96.00918950224982,44.96414222879636,5,0,0
1493203721518,95.83076419987931,45.43548710822795,5,0,0
1493203722526,92.48625798387756,49.91801232829147,5,0,0
1493203723575,91.56952469848017,49.78437132722519,5,0,0
1493203724577,91.04351581502409,49.92597238223129,5,0,0
1493203725567,90.69504580096181,50.81211695344241,5,0,0
1493203726590,90.90658718410178,51.31772281847095,5,0,0
1493203727579,90.75478287504099,52.51679504598921,5,0,0
1493203728621,90.42741920332865,52.70829238708831,3,0,0
1493203729781,90.93920188039046,51.37660067528957,3,0,0
1493203730853,89.89642024010891,53.76332443022478,3,0,0
1493203731780,89.47023171645776,56.11583503409514,5,0,0
1493203733032,89.02179726304823,56.93948991020822,5,0,0
1493203734132,88.36288829331563,57.69473573684216,5,0,0
1493203735190,87.71989426955716,58.93247012317706,3,0,0
1493203736212,86.98480096874434,59.01779624999214,3,0,0
1493203737293,85.28775847445175,60.22052181553639,3,0,0
1493203738389,80.5259996048506,61.08364755071334,5,0,0
1493203739390,78.28201441979316,61.71096959289633,3,0,0
1493203740381,78.7582337762143,61.71538057075051,3,0,0
1493203741034,79.47315943980723,61.47112998504691,3,0,0
1493203742149,78.52979549046145,61.80323822440168,3,0,0
1493203743092,74.93951652311978,61.636907185107,5,0,0
1493203743842,73.95913244301873,63.31564320572988,3,0,0
1493203745224,73.75378223236586,64.19588072839758,3,0,0
1493203746312,73.30962016248313,64.16846321631174,3,0,0
1493203747343,72.72084376982434,64.21977335231112,5,0,0
1493203748358,72.00573033285616,65.46132893058787,3,0,0
1493203749422,72.03986089557078,64.87160620060357,3,0,0
1493203750201,70.65913772290313,66.13213920664141,5,0,0
1493203751281,67.82123341208533,69.52034233744234,5,0,0
1493203752351,67.3703632435341,70.39772505101223,5,0,0
1493203753443,67.26540804193969,70.31059209569361,3,0,0
1493203754567,66.68299523415442,71.95147360760213,5,0,0
1493203755523,66.70565809291594,73.17768534521801,5,0,0
1493203756624,66.30392998623553,74.22885701210888,5,0,0
1493203757737,66.15615637072462,74.74908609501826,5,0,0
1493203758732,65.02576089417303,73.18228772669258,3,0,0
1493203759803,65.97049278785289,75.10769344561405,5,0,0
1493203760752,65.8754902121577,77.29706576235321,3,0,0
1493203761891,65.22360431140297,82.53178358549518,3,0,0
1493203762961,65.41714555961354,82.81964761998114,5,0,0
