#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489504217476,81.25284263901332,68.517,5,1,0
1489504218506,82.3701719354368,69.44029072639709,5,1,0
1489504219499,84.38254390434837,74.75978762029438,3,1,0
1489504220423,86.41703931835718,80.85065256663349,5,1,0
1489504221506,86.68674100207998,84.86404310012141,5,1,0
1489504222565,84.36494053325038,94.27896407262003,5,1,0
1489504223585,84.41292618522972,95.03246230986055,5,1,0
1489504224643,83.91473941733462,95.23676718386444,5,1,0
1489504225781,83.23625805286447,95.46476077921655,5,1,0
1489504226843,83.74559075150769,95.41603195019523,5,1,0
1489504227891,83.97700607869915,95.18054726670262,5,1,0
1489504228951,84.20711913029729,95.2015353470422,5,1,0
1489504230051,84.2578474222054,95.08926649738142,5,1,0
1489504231116,84.43707508386829,94.55918452914443,5,1,0
1489504232196,85.34808894457612,91.91200000000001,5,1,0
1489504233263,85.34808894457623,91.91200000000001,5,1,0
1489504234291,86.1617811410224,88.29638148624269,5,1,0
1489504235308,89.738425203063,82.21033641139732,5,-1,0
1489504236322,90.1161169435341,81.71364591983723,5,-1,0
1489504237329,89.10900000000001,80.23653330404503,5,-1,0
1489504238337,89.10900000000001,80.23653330404498,5,-1,0
1489504239321,89.10900000000001,80.23653330404495,5,-1,0
1489504240348,89.10900000000001,80.23653330404495,5,-1,0
1489504241394,89.10900000000001,80.23653330404495,5,-1,0
1489504242468,89.96438158305692,65.03859784005186,5,0,0
1489504243530,89.62336673761214,63.44867671825376,5,0,0
1489504244629,89.12388479927569,62.65661056453805,5,0,0
1489504245712,89.31454702667862,62.32246510851854,5,0,0
1489504246753,88.36726678757442,62.15912282709198,3,0,0
1489504247764,87.42750088405079,61.7137569107916,3,0,0
1489504248889,87.55447279962326,61.64677252912475,3,0,0
1489504249769,87.78337976026491,61.70703898035088,5,0,0
1489504250885,87.04457298696015,61.46743180363801,3,0,0
1489504251833,86.50341326253292,61.321370308054,3,0,0
1489504252957,84.30599430145158,61.68977033825427,3,0,0
1489504253939,83.46541425886271,61.22343727170618,3,0,0
1489504254976,80.59883405678632,61.65684038018082,3,0,0
1489504256101,79.28650149552738,61.96389367800408,5,0,0
1489504257021,77.65846230394266,59.52992297405564,5,0,0
1489504258101,79.51032042329426,59.59767750018604,5,0,0
1489504259246,78.8509289199684,60.26065852837285,3,0,0
1489504259701,78.23079564110932,60.7424687178035,3,0,0
1489504260701,77.8338506776456,61.05382160109815,3,0,0
1489504261919,75.26153593475195,62.9909338188103,3,0,0
1489504262314,74.25799915932056,62.87448322695223,3,0,0
1489504263467,74.11955983301151,63.86553336282776,5,0,0
1489504264675,70.77229484751082,65.4692558815734,5,0,0
1489504265487,71.5331580460725,65.36904762419066,5,0,0
1489504266290,72.18483185415734,65.45452797418059,5,0,0
1489504267221,72.87896863559368,65.69553221853853,5,0,0
1489504268256,71.65546366236683,66.23190599506208,5,0,0
1489504269349,72.14690744193622,66.05678640625895,5,0,0
1489504270404,72.6086851017738,65.59016816636665,5,0,0
1489504271752,71.06701055290397,66.17091260149543,5,0,0
1489504272730,71.55133781952344,66.02905894913226,5,0,0
1489504273830,69.40174031532827,67.11127212113138,5,0,0
1489504274687,67.75916633905291,68.54555907540977,5,0,0
1489504275788,66.8036052694123,69.4253750560791,3,0,0
1489504276728,67.89578632952843,72.70936800038226,3,0,0
1489504277794,68.4367449001891,72.66407908557751,5,0,0
1489504278982,67.67287248726964,71.19036932353093,5,0,0
1489504280015,66.34775233384761,70.68387344298634,5,0,0
1489504281097,65.51481578049838,70.97113062404131,3,0,0
1489504282223,65.23284440081264,72.08622173388349,5,0,0
1489504283219,66.09569852074533,73.14720315281936,3,0,0
1489504284283,66.19447850590609,73.17704498232709,3,0,0
1489504285325,66.19158903140304,73.03810013926866,3,0,0
1489504286404,66.13407445161272,74.27614278204614,3,0,0
1489504287454,65.8358877613679,74.19235391156242,3,0,0
1489504288566,64.86252177879925,76.20693648509668,3,0,0
1489504289580,66.33777310667537,80.43481169947643,5,0,0
1489504290570,66.53903934172358,78.98973257489651,3,0,0
1489504291683,66.85979927943944,78.25338389580897,3,0,0
1489504292660,67.3418476621702,79.66138461932306,3,0,0
1489504293712,67.20338427698582,80.93096693082137,3,0,0
1489504294761,67.41685321966857,81.69945748573069,5,0,0
1489504295802,67.0113979447307,82.13291588855935,3,0,0
1489504296848,67.11866224969366,82.38415928200874,5,0,0
1489504297806,64.41494655583382,82.70776584284812,5,0,0
1489504298836,58.51260927584071,83.01141845421871,3,0,0
1489504299180,57.94997864833342,82.38220661627794,3,0,0
1489504300250,57.21568028510636,81.87299625780672,5,0,0
1489504301290,57.74473367000552,81.86752699512138,3,0,0
1489504302335,56.56668145048219,82.47270208580176,5,0,0
1489504303702,57.0842430970774,82.08442788484174,3,0,0
1489504304725,57.29375069331933,82.11056011598231,3,0,0
1489504305677,55.87967632857865,81.69237074683515,5,0,0
1489504306803,54.71206718026348,81.81936312485465,5,0,0
1489504307773,53.94904793611084,82.1077112422324,5,0,0
1489504308610,53.50573886153096,81.85880391701839,3,0,0
1489504309660,52.98346127360777,81.91273069200138,3,0,0
1489504310696,51.92310752711008,82.07822192288712,3,0,0
1489504311749,51.61831955105028,81.9384595073311,3,0,0
1489504312788,51.17015196326317,82.2107975799575,3,0,0
1489504314048,50.562662424534,81.8622006432427,3,0,0
