#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489504583685,91.80383153825363,83.44351100454251,5,0,0
1489504584693,92.35912000928384,83.51346321682811,3,0,0
1489504584989,92.55264668545257,83.47950967388604,5,0,0
1489504586167,92.00604231548886,80.95982781845922,5,-1,0
1489504587213,91.27919726278679,81.14255070234034,5,-1,0
1489504588225,91.33928040314821,76.75684068704959,3,-1,0
1489504589315,89.74367393498828,77.27643124862171,3,-1,0
1489504590378,89.33370930344655,78.46914575198312,3,-1,0
1489504591442,91.23897864585177,76.66479287169649,3,-1,0
1489504592490,89.49964142679352,78.91573271182446,3,-1,0
1489504593557,88.94808749951201,79.06643268829872,3,-1,0
1489504594595,86.59604109290412,80.30989540796838,3,-1,0
1489504595656,81.82368295213421,78.86380924395905,5,-1,0
1489504596767,81.69353980479312,77.67358145975889,5,-1,0
1489504597740,83.48643346487816,75.65802030458647,5,-1,0
1489504598764,82.63730057613434,76.04858279651793,5,-1,0
1489504599790,82.79073044706762,77.64092393262709,5,-1,0
1489504600824,78.53901073423998,82.50511309506139,5,-1,0
1489504601862,78.60243631538847,82.80264687700907,5,-1,0
1489504602916,77.8180725516136,83.65045850914235,5,-1,0
1489504603990,79.04773648437533,84.36295487180782,5,-1,0
1489504605063,79.18699522289538,84.46063938804552,5,-1,0
1489504605371,79.23565827955969,84.38346926582921,5,-1,0
1489504606462,79.42024058652325,84.45124340111337,5,-1,0
1489504607514,78.17610506089248,85.5871838489073,3,-1,0
1489504608598,74.74482073221407,86.94813533017398,5,-1,0
1489504609638,74.13404542184679,86.54716311590595,3,-1,0
1489504610673,74.32708619801711,87.07395982349705,3,-1,0
1489504611715,72.93401855624032,87.16307775056795,5,-1,0
1489504612817,70.08074217109966,86.26465658024659,5,-1,0
1489504613762,67.77513922210943,86.3105753137979,5,-1,0
1489504614785,67.41307025168712,86.42094811603555,5,-1,0
1489504615669,66.99120741814299,85.8078183223939,5,-1,0
1489504616760,63.7414015943528,85.92896100904474,5,-1,0
1489504617838,61.3124891790289,86.64978562834649,3,-1,0
1489504618890,61.20703326740117,87.22936733721559,3,-1,0
1489504619976,60.22780536173362,87.40959452251992,3,-1,0
1489504621058,60.02210578421978,87.74143594801617,3,-1,0
1489504622097,60.17181975415397,88.3027435407036,3,-1,0
1489504623124,58.14667203556133,86.85657756734848,3,-1,0
1489504623566,55.29695964869924,85.56782840268359,3,-1,0
1489504624607,55.40961274471849,86.13828047647134,3,-1,0
1489504625725,55.16543443638469,85.61918773025079,3,-1,0
1489504626652,54.66748038239109,84.77696397883113,3,-1,0
1489504627651,53.39217878703961,86.6716210326949,3,-1,0
1489504628682,53.39840356424853,87.51407055660979,3,-1,0
1489504629727,50.79011948170697,89.05574386962871,3,-1,0
1489504630725,51.61805812868324,88.07902390369837,3,-1,0
1489504631755,51.73223380421268,87.46947182776846,5,-1,0
1489504632798,50.65687840983568,87.65681957398751,3,-1,0
1489504633827,49.62609658111599,88.38336878705536,3,-1,0
1489504634857,48.79116786703239,88.89776310592715,5,-1,0
1489504635911,47.26370043476365,90.54683350791603,5,-1,0
1489504636961,45.91753937575781,92.67021354408297,5,-1,0
1489504637987,46.51925230304951,93.26971951810684,5,-1,0
1489504639010,45.91721528685923,93.32637067747969,5,-1,0
1489504640034,44.84956833457544,92.81879430604047,5,-1,0
1489504641075,44.59446971533255,93.00045500696933,5,-1,0
1489504642123,44.64832010767906,92.78015122182359,5,-1,0
1489504643118,42.98069232637425,93.35104849413995,5,-1,0
1489504643433,42.00318511130435,93.82051553842751,5,-1,0
1489504644456,41.57573761798736,94.86488149638188,5,-1,0
1489504645466,40.54307123682817,97.38580516085101,3,-1,0
1489504646469,39.35746893617853,98.5326521714497,3,-1,0
1489504647475,39.60632677784404,98.16792562839248,5,-1,0
1489504648509,40.29020048972563,95.81811422117281,5,-1,0
1489504649501,39.74199958374633,96.67395799337169,3,-1,0
1489504650528,36.1938471687863,100.3867074519197,5,-1,0
1489504651508,33.10724296375741,100.6980552774085,5,-1,0
1489504652530,32.48680062763538,99.86060241580257,5,-1,0
1489504653504,32.64026501217378,100.6537034246884,5,-1,0
1489504654543,32.99147566478285,100.7398461899304,5,-1,0
1489504655568,32.24601482029666,100.2077112872177,5,-1,0
1489504656550,31.29608108516523,100.6062925415327,5,-1,0
1489504657553,30.5774141800329,100.499356527518,5,-1,0
1489504658584,30.18835353604607,102.2475105855944,3,-1,0
1489504659575,29.50155848882394,102.6843549049671,3,-1,0
1489504660611,28.73869052644739,102.9687133057116,3,-1,0
