#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489504708097,46.49357866711915,92.75013300424607,5,-1,0
1489504709123,47.08431265481813,92.94376136799585,5,-1,0
1489504710031,48.01716525786625,92.27179493728217,5,-1,0
1489504711064,48.67133230947068,92.695859783023,5,-1,0
1489504712075,48.91256850738819,92.86317834863729,5,-1,0
1489504713107,48.15062150056949,92.66933655396474,5,-1,0
1489504714160,45.37657290674952,92.76885696315671,5,-1,0
1489504715222,46.8459685147613,91.86044149956774,5,-1,0
1489504716292,47.84141164166898,91.50103504238706,5,-1,0
1489504717340,48.15747200651084,91.57840692239965,5,-1,0
1489504718407,49.61924185079547,89.08475989087954,5,-1,0
1489504719467,49.28040934105979,88.63252636521824,3,-1,0
1489504720518,49.45006561832422,87.88314214749158,5,-1,0
1489504721542,49.67710926428803,87.7528325626002,5,-1,0
1489504722620,49.59512358101082,87.7871679520028,5,-1,0
1489504723657,50.06261261231436,87.50752894130913,3,-1,0
1489504724707,51.65425487146829,86.96892766702481,3,-1,0
1489504725759,51.27325287026231,86.45798885475526,5,-1,0
1489504726813,50.64066941557706,85.77184499598145,3,-1,0
1489504727839,50.2499769230805,85.2344744235223,3,-1,0
1489504728940,51.91771291835229,86.38319480149065,3,-1,0
1489504729946,51.80803004885713,86.85732602010803,5,-1,0
1489504730074,52.63607856894441,87.46559113253089,3,-1,0
1489504731121,52.20008962923369,86.7506692705694,5,-1,0
1489504732200,52.80664480265997,86.32213894453531,5,-1,0
1489504733240,53.192688813832,85.38474726397048,5,-1,0
1489504734283,53.32840603205164,83.13052190597568,3,-1,0
1489504735339,53.24201847394595,81.64192188883077,3,-1,0
1489504736385,54.52323937341436,79.95156743471857,5,-1,0
1489504737440,53.2820148182767,77.66339584134408,5,-1,0
1489504738481,53.73915258253564,77.19970209434679,5,-1,0
1489504739525,56.86154032154533,75.95347513125375,5,-1,0
1489504740621,57.55261049908236,75.5670458061354,3,-1,0
1489504741656,58.18109934636389,73.86735203113221,3,-1,0
1489504742701,59.23390408152334,73.78693321164451,3,-1,0
1489504743732,59.88659373235128,73.88192483647569,3,-1,0
