#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489504707925,48.755,95.384,0,-1,0
1489504723528,46.687,90.36,0,-1,0
1489504729182,52.124,83.15000000000001,0,-1,0
1489504741547,59.334,74.877,0,-1,0
1489504752263,68.967,73.28100000000001,0,-1,0
1489504765938,79.723,67.194,0,-1,0
1489504773310,81.732,63.825,0,-1,0
1489504780088,84.864,63.116,0,-1,0
1489504786863,90.892,69.971,0,-1,0
1489504790798,88.52800000000001,71.803,0,-1,0
1489504800895,86.223,68.967,0,-1,0
1489504813596,80.432,64.121,0,0,0
1489504818855,77.654,61.048,0,0,0
1489504835974,60.752,71.035,0,0,0
1489504849548,52.774,85.57300000000001,0,-1,0
