#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489505367173,83.72265093234935,89.93386069620475,5,0,0
1489505368260,83.21302722574109,90.0329409477328,5,0,0
1489505369379,83.61490711521427,90.584984089618,5,0,0
1489505369821,83.64286871151373,90.78224109214405,5,0,0
1489505370839,83.13679647311682,91.07809350284607,3,0,0
1489505371898,82.60011131605093,90.85804366532834,5,0,0
1489505372965,81.26161292611795,90.3525040601354,3,0,0
1489505373996,79.64293692600822,89.88446336649986,3,0,0
1489505374983,76.41918951357431,88.63623413325971,5,0,0
1489505376084,75.0623402541008,88.3591229176093,5,0,0
1489505377169,74.36957477700776,88.08833730875884,5,0,0
1489505378282,74.2845630015825,88.07354866904541,5,0,0
1489505379273,74.03262457987127,87.48815788760949,5,0,0
1489505380283,73.81826764380163,87.07095527153074,5,0,0
1489505381292,73.59448188642058,87.01910952489698,5,0,0
1489505382374,74.02514280905633,86.95371764525504,5,0,0
1489505383364,74.01279749704443,86.62927224008526,5,0,0
1489505384489,73.82316363309346,86.09839679806647,5,0,0
1489505385492,73.32199926007657,85.57508119945825,5,0,0
1489505386454,73.77927614291031,85.60655697834828,3,0,0
1489505387610,73.92140608896835,85.63271681656549,3,0,0
1489505388663,72.47422139509014,84.30662948557234,3,0,0
1489505389577,69.03585783122027,82.2577668087111,5,0,0
1489505390574,68.72396709550131,81.73801386700343,5,0,0
1489505391642,68.32771381145794,81.75018052576212,5,0,0
1489505392747,68.37057921063044,80.88296318971749,3,0,0
1489505393759,68.19796540204742,80.62233994909481,5,0,0
1489505394799,67.19475427392723,78.0617769129671,5,0,0
1489505395790,66.02055806310669,76.99657361504353,3,0,0
1489505396856,67.60386611358066,76.56587458732847,5,0,0
1489505397964,67.72470034331994,77.28396429230604,5,0,0
1489505399028,67.68595361292802,77.68194163180011,5,0,0
1489505400095,67.50028378911304,77.38843194681313,5,0,0
1489505401134,67.54565687918748,76.10585107768448,5,0,0
1489505402196,67.33999446749162,75.83526419069388,5,0,0
1489505403153,67.10553529293665,74.64739822409713,5,0,0
1489505404093,67.5310964451705,75.17670090198872,5,0,0
1489505405203,67.91771976430782,75.15823517641441,5,0,0
1489505406119,67.9250758634689,74.92047035444652,3,0,0
1489505407229,68.58639310958843,74.29084174608754,5,0,0
1489505408158,68.90933592336295,72.69617745249407,5,0,0
1489505409177,68.54739699261133,72.4945840669812,5,0,0
1489505410004,68.22833862231342,72.031522043363,5,0,0
1489505411220,68.25471465800881,71.77768736885474,5,0,0
1489505412330,67.75726269583831,71.77482894720139,5,0,0
1489505413269,67.50726528919591,72.18766180167756,5,0,0
1489505414326,68.4133863613169,72.26483180062526,5,0,0
1489505415337,68.78451958437216,71.63369923615299,5,0,0
1489505416324,66.91559259034986,69.70476758021522,5,0,0
1489505417419,68.06051784618465,70.22513343308131,5,0,0
1489505418281,66.85780891915233,70.4102684472203,5,0,0
1489505419639,67.10530370387778,72.27621268358969,5,0,0
1489505420722,65.74204022286021,75.52205910558506,5,0,0
1489505421818,65.70131646229673,74.23078880375398,5,0,0
1489505422578,65.20183593390223,74.14843022697264,5,0,0
1489505423599,65.20592387193207,73.81492093875292,5,0,0
1489505424584,64.93728532994186,74.5023511743351,3,0,0
1489505425660,64.16119283030659,78.17296581064994,3,0,0
1489505426724,64.12801725031144,78.52826045903252,3,0,0
1489505427777,64.11690753852017,78.69233811516943,3,0,0
1489505428868,64.09507417925109,78.79256055195006,3,0,0
1489505429044,64.09507417925109,78.79256055195006,3,0,0
1489505430138,56.9834964059682,78.04190084633626,3,-1,0
1489505431201,56.79529974811869,78.93782844923064,5,-1,0
1489505432324,57.09826977638872,78.96040254581419,3,-1,0
1489505433292,56.0144664887575,79.1259364076376,3,-1,0
1489505434342,56.04006794542334,79.5767180926367,3,-1,0
1489505435403,55.47357987124562,79.53279447009149,3,-1,0
1489505436458,55.20201061792183,79.50691949814545,3,-1,0
1489505437540,54.37668105224036,79.48493403068159,3,-1,0
1489505438591,56.933183780053,80.11599318123879,5,-1,0
1489505439645,55.41875309345506,79.8335624415293,3,-1,0
1489505440705,54.91710363740692,80.34663667504491,5,-1,0
1489505441795,54.71208517979562,81.07299614371277,3,-1,0
1489505442847,53.65141894750155,81.82971655114608,5,-1,0
1489505443891,52.9067133909687,82.45753117756963,3,-1,0
1489505444923,52.71089096296678,81.90755186945431,3,-1,0
1489505445968,52.18299863165372,81.45958500434257,5,-1,0
1489505447023,52.22003130174043,81.53301708739357,3,-1,0
1489505448088,53.10416784369914,82.0767569699529,5,-1,0
1489505449137,53.97513182358447,82.27022567425651,3,-1,0
1489505450496,54.47136184965092,81.73163900450307,3,-1,0
1489505450921,54.73851509805517,81.11399702492663,5,-1,0
1489505451868,54.86755359028719,80.68774759017435,3,-1,0
1489505452748,53.4608667583475,79.2462319422926,5,-1,0
1489505453860,53.31455499911331,79.56861431465383,5,-1,0
1489505455115,54.20202473335986,79.27186301244033,5,-1,0
1489505456190,53.48298799660041,78.88794883553192,5,-1,0
