#time[ms], position x[m], position y[m], accuracy[m], floor[i], type_id
1489503783439,65.717,83.343,0,0,0
1489503801798,53.932,81.021,0,0,0
1489503822097,62.481,75.28700000000001,0,1,0
1489503838304,72.155,69.833,0,1,0
1489503843298,75.709,65.43600000000001,0,1,0
1489503855876,86.65000000000001,65.04900000000001,0,1,0
1489503871776,95.83200000000001,74.23099999999999,0,1,0
1489503880711,102.692,79.71900000000001,0,1,0
1489503889537,108.356,80.81,0,1,0
1489503903538,120.74,80.599,0,1,0
1489503911620,126.932,79.57900000000001,0,1,0
1489503917966,131.611,74.301,0,1,0
1489503927936,131.857,67.265,0,1,0
1489503947935,131.822,49.78,0,1,0
1489503956603,127.811,42.639,0,1,0
